Coeffs
-8.522177885550036
4105.780930058998
10.069602355409728
1426.085599521353
2.5035304397410716
-673.8711857454684
1443.326581147848
53.315710325155635
-0.11912849669641368
143.92777841853808
-4.663743524795764
-1.2855515715368366
